user_id,book_id,rating
1612,9.7803E+12,2.7
6677,9.78144E+12,3.9
2128,9.78125E+12,2.7
8933,(ISBN10: 1408,4.4
5822,9.7816E+12,4.0
9544,9.79865E+12,5.0
8730,9.78079E+12,5.0
5464,9.78043E+12,2.4
5189,9.7811E+12,4.5
3490,9.78194E+12,5.0
3672,9.78003E+12,2.5
2643,9.78009E+12,4.9
7048,(ISBN10: 0451,1.9
9751,9.78151E+12,5.0
2728,9.78173E+12,3.2
1513,9.78033E+12,3.6
1330,9.78082E+12,2.3
9741,9.78887E+12,4.1
6306,9.78227E+12,2.3
1176,9.78029E+12,4.1
401,9.78227E+12,3.0
9322,9.78071E+12,2.7
8670,1.23E+12,4.7
5755,9.78041E+12,4.2
3140,9.78154E+12,5.0
8028,9.78094E+12,4.5
756,9.78361E+12,2.2
6814,9.78034E+12,3.5
7101,(ISBN10: 0440,3.1
8572,(ISBN10: 9383,4.8
6642,9.78061E+12,3.7
9919,9.78098E+12,5.0
5624,9.7802E+12,5.0
8029,9.78033E+12,2.8
7666,9.78174E+12,4.1
5140,9.78226E+12,2.2
8395,(ISBN10: 0451,3.7
8249,(ISBN10: 1416,5.0
4524,(ISBN10: 1416,4.4
8072,9.78047E+12,5.0
4756,(ISBN10: 9383,5.0
3,9.78142E+12,2.2
3179,9.78184E+12,2.3
3875,0009036119976,4.8
5574,9.78151E+12,2.9
1296,9.78229E+12,5.0
9755,9.78087E+12,4.9
9242,9.78202E+12,5.0
7899,9.78184E+12,3.6
9921,9.78157E+12,5.0
6689,9.78188E+12,3.1
9960,9.78003E+12,1.6
4149,9.78195E+12,3.1
7632,9.78031E+12,5.0
2311,9.78971E+12,2.3
9252,9.78174E+12,3.6
432,9.78342E+12,3.4
171,9.78037E+12,2.6
785,9.7982E+12,5.0
2156,9.7806E+12,2.9
7380,9.78034E+12,3.1
6622,9.78173E+12,3.2
7500,9.78847E+12,3.5
6613,2.94015E+12,4.1
2366,9.78061E+12,4.2
7257,9.78392E+12,5.0
7216,9.78144E+12,3.8
8298,9.78199E+12,3.8
1466,9.78E+12,3.5
3182,9.78157E+12,2.7
1595,9.78195E+12,4.0
6887,(ISBN10: 1612,4.3
7744,9.78161E+12,4.2
1663,9.78167E+12,3.8
2100,(ISBN10: 0440,5.0
375,(ISBN10: 0316,2.8
246,9.78053E+12,5.0
4065,9.78091E+12,3.0
8854,9.78162E+12,4.8
5130,9.78065E+12,3.9
9329,9.78019E+12,2.5
6773,9.78185E+12,2.9
5298,9.78164E+12,3.2
194,9.78089E+12,5.0
4191,(ISBN10: 0228,4.7
2797,9.78223E+12,2.8
7748,9.78071E+12,3.6
2717,9.78125E+12,3.7
1865,9.78193E+12,5.0
2896,0009036119976,2.8
8180,9.78053E+12,1.7
4606,9.78082E+12,4.0
3395,9.78165E+12,4.0
9066,9.78274E+12,3.2
3965,9.78386E+12,5.0
7695,(ISBN10: 1408,4.6
8057,9.78098E+12,5.0
6520,9.78196E+12,4.2
1811,9.78226E+12,2.3
7090,9.7819E+12,4.2
1444,9.7815E+12,3.4
8674,(ISBN10: 1787,3.0
40,9.78139E+12,2.7
9480,9.78075E+12,3.7
4604,9.7813E+12,5.0
1556,9.78193E+12,4.7
3908,9.78071E+12,3.8
983,(ISBN10: 1399,2.8
5661,9.78376E+12,4.4
1055,9.7803E+12,2.0
2800,9.78001E+12,4.4
5892,9.78125E+12,3.6
9789,9.78207E+12,4.0
4498,9.7808E+12,4.3
4627,9.7801E+12,2.6
3371,9.78142E+12,4.0
6415,9.78477E+12,4.2
7767,9.7816E+12,4.1
3083,9.78176E+12,4.4
3961,9.78074E+12,4.2
1554,9.78091E+12,4.1
2974,9.7811E+12,3.4
6708,9.78158E+12,3.4
6371,9.7811E+12,3.6
4391,9.78053E+12,2.8
9428,9.78229E+12,2.3
1254,9.78155E+12,3.3
6783,9.78086E+12,5.0
3530,9.78029E+12,4.6
7337,9.7813E+12,2.9
3972,9.78024E+12,2.9
4760,9.78065E+12,4.9
506,(ISBN10: 0670,4.0
1203,9.78154E+12,4.7
8760,9.78097E+12,3.0
2115,9.78145E+12,3.5
7347,9.78386E+12,4.8
7089,9.781E+12,4.5
827,9.78207E+12,3.1
7773,9.78058E+12,2.5
7780,9.78159E+12,4.3
3281,9.78053E+12,4.2
2663,9.78009E+12,4.6
395,9.78035E+12,3.1
4773,9.78065E+12,2.3
6524,9.78186E+12,4.7
5179,9.78062E+12,4.6
616,9.78842E+12,4.2
7986,9.78151E+12,2.4
8839,(ISBN10: 1612,3.2
1859,9.78155E+12,3.5
3858,9.78842E+12,3.6
7363,9.78036E+12,2.2
5059,9.78376E+12,4.1
380,(ISBN10: 0316,5.0
4691,9.78151E+12,4.8
6575,9.78142E+12,3.7
1199,9.78053E+12,2.7
3145,9.78098E+12,2.4
44,9.78164E+12,4.2
6529,(ISBN10: 9383,5.0
3257,(ISBN10: 1728,4.3
6617,9.78137E+12,4.3
7510,9.78067E+12,4.8
6438,9.78075E+12,5.0
8002,9.7816E+12,2.1
6107,9.78145E+12,4.7
8677,9.78148E+12,2.5
9040,9.78225E+12,3.6
4634,(ISBN10: 1787,3.4
2310,9.78093E+12,3.5
1427,9.7806E+12,5.0
384,9.78191E+12,4.6
8002,9.78392E+12,4.9
2682,9.7809E+12,4.7
2863,9.78038E+12,5.0
9799,9.79865E+12,4.1
2729,(ISBN10: 0670,4.0
9358,9.78089E+12,3.9
682,9.78077E+12,3.8
9235,2.94002E+12,4.9
9040,9.78078E+12,3.4
4663,9.78001E+12,5.0
4756,9.78202E+12,5.0
4389,9.78184E+12,4.5
3538,9.78088E+12,3.4
8954,9.78079E+12,4.2
1285,(ISBN10: 0451,3.5
5635,9.78074E+12,3.6
2451,9.78082E+12,3.9
5440,9.78092E+12,3.9
3579,9.78163E+12,3.4
5824,9.78092E+12,5.0
2762,9.78178E+12,4.0
959,9.78345E+12,3.0
5477,(ISBN10: 0007,5.0
6130,9.78185E+12,3.6
4855,9.78067E+12,4.2
2784,1.23E+12,4.8
6095,9.78068E+12,4.0
8857,9.78037E+12,4.6
6182,9.78003E+12,5.0
8556,9.78165E+12,4.5
4682,9.78014E+12,2.1
3919,9.78147E+12,4.7
5493,9.78069E+12,4.6
1197,9.78014E+12,2.1
2906,9.78152E+12,4.5
4268,9.78157E+12,4.3
6216,9.78207E+12,4.7
9529,9.78151E+12,4.7
3270,9.78555E+12,4.7
5335,9.78092E+12,3.8
2611,(ISBN10: 1787,3.6
8497,9.78184E+12,2.0
8473,9.78034E+12,3.6
4870,9.7801E+12,3.5
6557,9.78477E+12,3.6
7148,9.78134E+12,4.2
8250,9.7807E+12,4.4
5761,9.78344E+12,3.0
3112,9.78041E+12,3.8
1556,9.7815E+12,3.3
2213,9.78003E+12,5.0
6708,9.78809E+12,3.1
1476,9.78274E+12,3.4
6245,9.7806E+12,3.3
1758,9.78165E+12,5.0
5483,9.78161E+12,4.1
2443,9.78016E+12,4.1
8048,9.78041E+12,3.8
1641,9.78165E+12,5.0
6408,9.78162E+12,3.9
3569,9.78032E+12,3.2
1556,9.78033E+12,4.9
7221,9.78034E+12,5.0
3629,9.78164E+12,4.7
3447,9.78076E+12,5.0
8104,(ISBN10: 0007,4.5
1715,9.78065E+12,4.3
9720,(ISBN10: 1416,3.2
839,(ISBN10: 0316,2.5
357,0009036119976,3.6
118,9.78191E+12,4.2
41,9.78037E+12,3.2
4653,9.78043E+12,3.0
2508,9.78555E+12,3.2
5814,9.78139E+12,2.3
8420,1.23E+12,5.0
6189,9.78067E+12,3.0
6936,(ISBN10: 0441,3.0
9355,9.78161E+12,3.6
7473,9.78035E+12,4.6
8043,9.7802E+12,3.0
7210,9.78032E+12,5.0
7305,9.78154E+12,4.3
6205,9.78142E+12,5.0
336,9.78088E+12,4.7
3526,9.78098E+12,2.1
5711,9.78342E+12,4.2
7978,9.78139E+12,3.7
712,9.78057E+12,3.7
9557,9.7895E+12,3.6
4505,9.78848E+12,4.8
8703,9.78089E+12,3.5
2470,(ISBN10: 1399,2.5
9068,9.78501E+12,3.5
8832,9.78174E+12,3.3
5939,9.78361E+12,5.0
5428,9.78195E+12,4.7
6412,9.78196E+12,3.4
5433,9.78809E+12,4.0
6495,(ISBN10: 0316,3.7
1837,9.7982E+12,5.0
3161,9.78053E+12,4.6
5108,9.78009E+12,3.9
4736,9.78091E+12,5.0
1716,9.78193E+12,5.0
7752,9.78146E+12,3.6
6851,9.78081E+12,5.0
1598,9.7819E+12,2.5
4622,9.78376E+12,5.0
1830,9.7885E+12,4.7
1903,9.78179E+12,3.9
1006,(ISBN10: 0590,3.5
4420,(ISBN10: 1399,3.4
5930,9.7807E+12,2.8
393,(ISBN10: 1787,3.3
8066,9.78071E+12,4.1
3907,9.79868E+12,4.3
2393,9.78887E+12,3.9
6428,9.78842E+12,4.6
6458,9.78084E+12,2.5
2936,9.78158E+12,3.3
2213,(ISBN10: 0316,3.0
6333,9.7808E+12,4.2
4610,9.7815E+12,4.6
2049,9.78163E+12,3.9
2625,(ISBN10: 1787,3.6
4939,9.78045E+12,2.5
3252,9.78133E+12,2.3
1275,9.78053E+12,5.0
7983,9.78376E+12,4.0
2222,9.7885E+12,4.1
2587,9.7819E+12,3.8
3450,9.7808E+12,4.8
9855,9.78192E+12,3.7
2456,9.78162E+12,5.0
7265,9.78145E+12,3.4
5441,9.78842E+12,4.8
9599,9.78345E+12,3.2
8648,9.78158E+12,3.7
3001,9.78166E+12,5.0
9904,(ISBN10: 1939,4.4
8470,9.78055E+12,3.2
4007,9.78155E+12,4.3
4208,9.78226E+12,3.5
1413,9.78072E+12,5.0
46,9.78024E+12,4.0
9824,9.78067E+12,3.2
1963,9.78185E+12,4.9
7544,9.78038E+12,4.5
8909,9.78152E+12,4.6
145,9.7808E+12,5.0
9622,9.78151E+12,5.0
1967,9.79868E+12,4.2
7303,9.78141E+12,3.7
9644,9.78988E+12,4.7
5122,9.78178E+12,3.9
10000,(ISBN10: 0316,2.8
6673,9.78089E+12,4.3
8785,9.78003E+12,3.5
4901,9.78147E+12,3.9
3264,9.78065E+12,4.6
5549,9.78555E+12,1.5
5514,9.78229E+12,5.0
4294,9.78158E+12,2.7
886,(ISBN10: 0698,4.1
4902,9.78198E+12,5.0
6365,9.78159E+12,5.0
7439,9.78971E+12,4.1
2687,9.78052E+12,2.6
2157,9.78097E+12,4.8
7083,9.78093E+12,3.8
7056,9.78176E+12,2.9
2250,9.7803E+12,4.6
6516,9.78141E+12,3.0
1637,9.78125E+12,4.0
3044,9.78003E+12,3.3
2226,9.78196E+12,2.3
1747,9.78034E+12,4.4
7961,9.78069E+12,3.2
9688,9.78345E+12,3.6
230,(ISBN10: 1984,3.0
2341,9.78185E+12,3.9
2119,9.78069E+12,3.8
1432,9.78198E+12,3.5
1506,9.78145E+12,2.4
4445,9.7803E+12,3.4
1478,9.78184E+12,3.5
5004,(ISBN10: 1399,3.5
6328,9.78082E+12,4.2
9061,9.78145E+12,3.5
8200,9.78075E+12,4.8
4677,9.78195E+12,4.7
6687,9.78194E+12,5.0
161,9.78887E+12,4.8
260,9.78207E+12,5.0
651,9.78088E+12,4.7
759,9.78188E+12,3.4
8987,9.78E+12,4.0
8229,9.78155E+12,5.0
7460,9.78068E+12,3.7
8372,9.78156E+12,2.0
9562,9.7982E+12,2.2
5703,9.78938E+12,4.2
7938,9.78031E+12,4.1
7536,9.78032E+12,4.1
3989,9.78131E+12,3.5
2633,9.78847E+12,4.1
3411,9.7804E+12,5.0
8259,9.7808E+12,5.0
8967,9.78077E+12,5.0
1818,9.7802E+12,5.0
3179,9.78139E+12,3.7
4743,9.78065E+12,3.5
5433,9.79865E+12,3.9
1706,9.78887E+12,4.4
3712,9.78039E+12,2.9
2513,9.78058E+12,3.0
3455,9.78345E+12,5.0
2495,9.78068E+12,3.8
5266,9.78152E+12,2.9
3180,9.78134E+12,4.6
5291,1.23E+12,4.9
7812,(ISBN10: 9383,3.8
9592,9.78376E+12,4.8
5308,9.78207E+12,4.3
2169,9.78053E+12,3.8
7287,(ISBN10: 0007,3.7
304,9.78477E+12,3.8
2868,9.78162E+12,4.7
6328,9.78047E+12,4.4
1251,9.78229E+12,3.3
6306,9.78207E+12,4.6
4726,9.7815E+12,3.7
950,9.78006E+12,5.0
336,9.78146E+12,2.1
6029,9.7982E+12,3.0
9521,9.78099E+12,3.9
5685,9.78047E+12,3.7
9064,9.78159E+12,4.9
8015,9.78053E+12,4.2
1883,9.78847E+12,3.1
7526,9.781E+12,3.7
5492,9.78003E+12,5.0
4778,9.78167E+12,3.5
3069,9.79889E+12,5.0
3199,9.7811E+12,2.1
1613,(ISBN10: 0590,4.3
3060,9.78097E+12,3.5
7137,(ISBN10: 0590,3.5
4822,9.78097E+12,3.1
2606,9.78229E+12,2.9
3195,9.78045E+12,3.2
6743,9.78173E+12,2.3
6912,(ISBN10: 0615,2.0
9765,9.78178E+12,4.7
4074,9.78149E+12,3.3
2100,1.23E+12,5.0
9299,(ISBN10: 1939,3.9
1226,9.78125E+12,3.4
960,9.78223E+12,5.0
9910,9.78093E+12,3.0
4688,9.78092E+12,2.9
702,9.78223E+12,3.9
322,9.78196E+12,3.0
5792,9.78153E+12,4.4
1992,9.78887E+12,5.0
6749,9.78192E+12,5.0
3540,9.78139E+12,4.1
2780,9.7813E+12,2.8
118,9.78152E+12,5.0
2786,9.7815E+12,4.4
2543,9.78386E+12,4.7
4690,9.78092E+12,3.3
549,9.78037E+12,3.8
4438,(ISBN10: 0615,4.2
2747,9.78052E+12,4.0
7791,9.78555E+12,4.9
8109,9.78151E+12,3.3
558,9.7802E+12,5.0
6697,9.78159E+12,2.8
8734,9.78971E+12,4.5
6216,9.78039E+12,4.1
4221,9.7814E+12,3.4
506,9.78076E+12,3.9
904,9.78097E+12,3.0
9588,(ISBN10: 1939,4.5
9250,(ISBN10: 0441,4.0
2926,2.94002E+12,5.0
1358,9.78173E+12,5.0
903,2.94002E+12,4.6
3546,(ISBN10: 0228,4.0
764,9.78342E+12,5.0
4114,9.78165E+12,4.7
9667,9.78847E+12,4.2
93,9.78086E+12,1.9
3326,9.78074E+12,4.0
3464,9.78199E+12,4.1
851,(ISBN10: 1612,3.4
9423,9.7895E+12,3.5
34,9.78164E+12,2.5
477,9.79889E+12,4.2
9572,9.78147E+12,4.0
1752,9.78094E+12,2.9
3256,(ISBN10: 0440,2.5
7166,9.78345E+12,4.2
4913,9.78074E+12,3.3
7310,9.78174E+12,4.0
3985,9.7816E+12,3.8
8861,9.78001E+12,4.0
3452,(ISBN10: 1787,3.1
5885,9.78153E+12,4.9
3323,9.78069E+12,4.8
2947,(ISBN10: 0590,4.3
3642,(ISBN10: 1984,3.9
3257,9.78162E+12,2.5
7039,9.78555E+12,3.2
5904,9.7885E+12,3.3
4378,9.78199E+12,4.0
1885,(ISBN10: 1416,4.7
8336,(ISBN10: 0615,5.0
5030,9.78164E+12,2.0
5412,9.78062E+12,3.4
7086,9.78061E+12,1.6
7605,(ISBN10: 0441,3.9
8783,9.78392E+12,3.8
7354,9.78075E+12,3.2
2151,9.78032E+12,4.0
3795,9.78199E+12,5.0
2246,9.78055E+12,4.1
8443,9.78052E+12,5.0
3518,9.78184E+12,4.3
1233,9.78157E+12,4.2
6134,9.78059E+12,3.3
8390,9.78062E+12,5.0
5243,2.94002E+12,3.4
8925,9.78083E+12,5.0
571,9.78057E+12,4.1
160,9.78192E+12,3.6
7991,9.78038E+12,4.4
7529,9.78971E+12,5.0
207,9.78094E+12,5.0
844,9.79868E+12,4.5
1340,9.78023E+12,5.0
9654,9.7808E+12,2.9
93,9.78078E+12,3.5
9732,9.79889E+12,3.3
6360,9.78003E+12,3.3
6550,9.78031E+12,3.6
3554,9.78133E+12,3.9
4351,9.78198E+12,4.5
4119,9.7811E+12,5.0
4919,9.78146E+12,5.0
3808,9.78152E+12,2.3
7106,9.78477E+12,4.9
6507,9.7814E+12,5.0
8093,(ISBN10: 1939,4.2
510,9.78194E+12,4.1
8955,9.7982E+12,4.2
4567,9.78089E+12,3.5
8493,9.78022E+12,4.8
6314,9.78035E+12,1.7
1426,9.78386E+12,3.4
9898,(ISBN10: 0007,3.8
3209,9.78184E+12,2.9
4042,(ISBN10: 0228,4.1
1784,9.7814E+12,4.0
78,9.78195E+12,3.2
7215,9.7806E+12,4.4
5076,(ISBN10: 0316,4.0
8936,9.78078E+12,3.5
98,9.78161E+12,3.9
1592,9.78157E+12,3.6
7128,9.78146E+12,4.4
6207,9.78141E+12,4.7
6654,9.78029E+12,5.0
1670,9.78207E+12,5.0
8552,9.78146E+12,3.1
3205,9.78033E+12,4.5
1808,(ISBN10: 1984,3.0
7902,9.78125E+12,5.0
7512,9.78081E+12,4.3
6360,9.78342E+12,4.0
8138,9.78151E+12,5.0
8662,9.78186E+12,4.6
403,9.78141E+12,4.2
2389,9.78029E+12,3.6
2997,(ISBN10: 0991,2.2
7912,9.78147E+12,2.3
6419,9.78006E+12,2.7
8820,9.78174E+12,4.8
9807,9.78194E+12,5.0
3417,9.78147E+12,4.6
7683,(ISBN10: 1503,4.0
3690,9.7808E+12,4.3
6100,9.7885E+12,4.5
6895,9.78988E+12,2.6
7966,9.78137E+12,3.8
7417,9.78057E+12,3.8
2104,9.7809E+12,5.0
3874,9.78189E+12,4.2
3902,(ISBN10: 1957,3.9
9027,9.78052E+12,3.1
2788,9.78094E+12,3.4
8614,9.78477E+12,4.6
5105,9.78134E+12,4.0
917,9.78938E+12,4.8
3027,9.78E+12,3.9
8168,9.78938E+12,4.5
5250,9.78053E+12,3.6
1491,9.781E+12,4.7
8657,9.78971E+12,4.8
5052,(ISBN10: 0991,4.9
1367,(ISBN10: 0440,4.9
9543,9.78065E+12,4.4
9277,9.78809E+12,4.9
3639,9.78003E+12,3.1
5459,9.78023E+12,3.3
8464,2.94002E+12,2.6
9532,(ISBN10: 0228,4.6
9880,9.78149E+12,4.0
8942,(ISBN10: 1984,3.7
4603,9.78344E+12,4.4
2080,9.78093E+12,2.4
8696,9.7814E+12,3.3
7204,9.78098E+12,4.7
5190,(ISBN10: 0670,4.5
9787,9.78227E+12,3.9
2389,9.78024E+12,2.5
1850,9.78155E+12,4.4
1699,9.78376E+12,2.6
5071,9.78223E+12,4.3
1951,9.78072E+12,4.0
3718,9.78099E+12,4.2
6173,9.78165E+12,3.1
2031,9.78157E+12,5.0
1284,9.78159E+12,4.2
717,(ISBN10: 0590,3.6
6897,9.78024E+12,4.5
7352,(ISBN10: 1612,4.6
9949,9.78342E+12,4.2
7745,9.7811E+12,4.4
8020,9.78184E+12,4.7
3668,9.78189E+12,4.0
3588,9.78059E+12,3.2
2552,9.78091E+12,4.4
661,9.78079E+12,4.1
954,9.78099E+12,3.0
5790,9.78342E+12,4.0
8885,9.78057E+12,4.1
2361,9.78199E+12,5.0
4008,9.78198E+12,5.0
9552,9.78848E+12,3.9
2450,9.7801E+12,3.0
2191,9.78386E+12,3.8
9780,9.78988E+12,4.2
1034,9.78043E+12,3.0
1616,9.78158E+12,2.9
3950,9.7808E+12,2.6
4925,9.78024E+12,5.0
7441,9.78086E+12,3.6
7400,9.78344E+12,2.2
9241,(ISBN10: 1984,4.6
1786,9.78075E+12,4.5
9647,9.7814E+12,3.3
1386,9.78189E+12,3.4
9040,9.78156E+12,3.7
8794,9.79868E+12,2.8
3386,9.78033E+12,4.6
5260,9.78971E+12,5.0
9120,9.78079E+12,5.0
6244,(ISBN10: 0590,4.3
9441,9.78988E+12,4.1
7873,9.78036E+12,4.3
9549,(ISBN10: 1787,3.3
2231,9.78141E+12,4.7
533,(ISBN10: 1416,5.0
8693,(ISBN10: 0441,4.5
7627,9.78045E+12,1.7
8111,9.78988E+12,5.0
5937,9.78887E+12,4.5
343,9.78091E+12,4.1
8697,9.78131E+12,4.2
6417,9.78184E+12,2.3
5243,9.78024E+12,4.6
3380,9.78099E+12,3.6
9949,9.78043E+12,5.0
3349,9.7807E+12,3.3
4502,9.78229E+12,5.0
6527,9.78044E+12,3.9
1151,9.7802E+12,3.2
3455,(ISBN10: 0670,5.0
1247,9.78167E+12,5.0
4781,9.78147E+12,5.0
7043,(ISBN10: 0698,3.5
3366,9.78062E+12,3.9
4352,9.78145E+12,3.6
4458,9.78039E+12,1.9
2153,9.7803E+12,3.1
1274,9.78174E+12,3.7
5705,9.78195E+12,5.0
9930,9.78165E+12,3.2
4169,9.78019E+12,3.3
7261,9.78053E+12,5.0
8926,9.78196E+12,2.1
5000,9.78053E+12,3.0
5994,9.7819E+12,3.7
3686,9.78809E+12,2.8
3013,9.7885E+12,5.0
3233,9.78016E+12,5.0
7665,2.94002E+12,4.0
6711,9.78096E+12,2.4
2866,9.7804E+12,5.0
9949,9.78097E+12,3.8
634,9.78162E+12,4.8
6911,9.78988E+12,2.8
6202,9.78386E+12,3.2
3702,9.78082E+12,3.7
8527,(ISBN10: 0590,4.3
7556,(ISBN10: 1408,3.1
794,(ISBN10: 1984,4.4
6464,9.78033E+12,4.6
2571,9.78154E+12,4.9
5548,9.7802E+12,3.5
9264,9.78226E+12,4.2
2359,9.78186E+12,5.0
4336,9.78041E+12,4.6
7829,9.79889E+12,2.8
2181,9.78196E+12,4.1
32,9.79868E+12,4.7
6342,(ISBN10: 1728,3.6
1751,9.78043E+12,4.4
4447,9.78067E+12,5.0
2357,9.78088E+12,5.0
6214,9.78082E+12,4.0
6281,1.23E+12,3.4
4057,9.78023E+12,3.8
110,9.78147E+12,2.4
4942,9.78062E+12,5.0
177,9.78096E+12,4.0
3963,9.78029E+12,5.0
6537,9.78207E+12,2.1
6918,9.78098E+12,3.7
8306,9.78003E+12,4.6
4602,9.78178E+12,4.9
3990,(ISBN10: 0441,3.6
9798,9.78179E+12,5.0
8287,9.7885E+12,2.8
8895,9.7803E+12,2.6
8093,9.7804E+12,2.0
5409,9.7806E+12,4.9
4189,9.78178E+12,3.2
1306,9.78167E+12,3.8
7262,9.78125E+12,3.0
8356,(ISBN10: 1399,3.5
3578,9.78065E+12,5.0
9630,9.78227E+12,4.8
2116,9.78161E+12,4.6
3700,9.78058E+12,3.0
7154,9.78058E+12,5.0
7704,9.78149E+12,3.6
2572,9.78077E+12,5.0
1090,9.78148E+12,4.4
9005,9.78022E+12,4.9
5499,9.78555E+12,3.5
8827,9.78133E+12,4.7
5330,9.78202E+12,3.2
5165,9.78082E+12,4.3
5948,9.78501E+12,5.0
7930,9.78178E+12,4.6
4182,(ISBN10: 0698,3.4
9170,9.78E+12,5.0
5354,(ISBN10: 1957,5.0
8554,9.78062E+12,3.1
8067,9.78184E+12,4.1
4211,9.78154E+12,2.3
2296,9.78034E+12,5.0
7036,(ISBN10: 0615,3.1
1894,9.78971E+12,4.5
153,9.78083E+12,2.9
866,9.78044E+12,5.0
901,(ISBN10: 0440,3.4
9797,9.78092E+12,4.1
6047,9.78198E+12,4.0
3718,9.78098E+12,2.3
6434,9.78044E+12,4.6
5423,9.78186E+12,3.1
2860,9.7819E+12,3.0
3030,9.78134E+12,4.3
6070,9.7807E+12,2.6
8715,9.7808E+12,2.4
4868,9.7802E+12,3.7
2476,9.78173E+12,3.7
6585,9.78068E+12,5.0
3173,9.78093E+12,4.4
1964,9.78022E+12,4.1
4636,9.78199E+12,3.3
3314,9.78185E+12,4.0
8660,9.78376E+12,5.0
3439,9.7885E+12,4.5
3718,9.78185E+12,3.6
3367,9.78166E+12,4.5
1306,9.78226E+12,4.3
2010,9.78075E+12,3.3
8873,9.78848E+12,3.3
3340,9.78156E+12,2.2
6144,9.78887E+12,1.9
4294,9.78162E+12,4.3
8585,9.78055E+12,3.9
3117,9.78147E+12,4.8
439,9.78188E+12,2.6
4166,9.78226E+12,5.0
9721,(ISBN10: 1957,3.3
9343,9.78344E+12,2.6
1858,9.78131E+12,5.0
819,9.78145E+12,4.4
3380,9.78376E+12,4.9
9957,9.78043E+12,1.9
8865,(ISBN10: 0670,5.0
2638,9.78167E+12,3.5
1767,9.78078E+12,4.6
7612,9.78072E+12,4.1
3545,9.78137E+12,4.3
9952,9.7811E+12,5.0
3389,9.78501E+12,5.0
5578,9.7807E+12,5.0
3328,(ISBN10: 0670,2.6
3539,9.78003E+12,4.8
7622,9.78194E+12,5.0
9984,9.78225E+12,2.8
176,9.78031E+12,1.1
2885,9.78184E+12,5.0
8437,9.7801E+12,5.0
1550,9.78147E+12,5.0
559,9.78052E+12,4.9
5919,9.78146E+12,4.2
4781,(ISBN10: 0441,3.1
3814,9.78344E+12,4.6
9402,9.78098E+12,3.6
7264,9.78098E+12,4.0
406,(ISBN10: 1728,5.0
4973,9.78133E+12,2.8
9666,9.78165E+12,3.2
3928,9.78057E+12,3.0
8004,9.78082E+12,5.0
2704,9.78045E+12,5.0
3004,9.78079E+12,2.6
9920,9.78842E+12,3.5
8719,9.78195E+12,3.3
6678,9.78186E+12,4.6
9956,9.78062E+12,4.6
2818,9.78062E+12,3.8
5760,9.78361E+12,4.5
4917,9.78179E+12,4.8
7941,9.78031E+12,2.6
9670,9.78196E+12,3.2
7874,9.78226E+12,3.0
5035,9.78009E+12,5.0
6441,9.79868E+12,2.2
3022,9.78153E+12,5.0
4037,9.78077E+12,3.9
3210,9.78176E+12,3.0
2064,9.78501E+12,1.8
1353,2.94002E+12,4.0
324,9.78041E+12,2.7
5021,9.78176E+12,3.5
818,9.7895E+12,5.0
6255,9.78032E+12,3.4
7369,9.78376E+12,3.0
668,9.78069E+12,3.2
3528,9.78022E+12,5.0
6372,(ISBN10: 0228,3.8
3723,9.78039E+12,4.4
1757,9.78084E+12,5.0
2569,(ISBN10: 0991,5.0
5133,(ISBN10: 1957,5.0
3509,9.78195E+12,3.6
9818,9.78053E+12,3.3
5917,9.78193E+12,4.6
7227,9.78133E+12,4.9
5164,9.7816E+12,3.9
6867,9.78058E+12,2.8
1123,9.78003E+12,4.3
507,9.78031E+12,5.0
9053,9.79868E+12,2.3
4559,9.78196E+12,3.0
9414,9.78009E+12,4.1
408,9.78082E+12,4.2
3553,9.78014E+12,5.0
1832,9.78094E+12,3.7
2428,2.94002E+12,3.2
9554,0009036119976,4.6
3038,9.78164E+12,4.0
7375,9.78153E+12,2.6
2371,9.78155E+12,2.9
9341,9.78076E+12,4.0
5597,9.78097E+12,4.0
2720,9.78148E+12,4.8
7869,(ISBN10: 1787,4.3
9291,9.78074E+12,3.9
5719,9.7804E+12,4.2
3854,9.78848E+12,3.7
598,(ISBN10: 1612,4.9
4062,9.7816E+12,4.4
5146,9.78006E+12,4.7
1623,9.78887E+12,2.1
8780,(ISBN10: 1728,4.9
6862,9.78097E+12,4.5
9828,9.78093E+12,3.3
1066,9.78079E+12,3.8
9890,9.78501E+12,3.5
1927,9.78092E+12,3.7
8771,9.78386E+12,4.4
9323,9.7814E+12,3.6
8419,9.78037E+12,3.8
5829,2.94002E+12,5.0
5941,9.78392E+12,3.2
8983,9.78162E+12,3.2
6595,9.78083E+12,4.6
4403,9.78152E+12,4.8
8798,9.78077E+12,3.7
97,9.78047E+12,4.8
4996,9.78059E+12,3.2
5390,9.78044E+12,3.8
8947,9.78186E+12,5.0
9433,9.78094E+12,4.2
7836,9.78188E+12,3.9
8276,9.78225E+12,4.1
350,9.79889E+12,5.0
3605,9.78074E+12,5.0
6616,9.78178E+12,3.2
1996,9.78092E+12,4.3
1140,9.78189E+12,5.0
8817,(ISBN10: 1416,5.0
3605,9.78223E+12,3.8
5293,9.78097E+12,4.1
7975,9.781E+12,1.0
1961,9.78361E+12,2.9
940,9.78024E+12,1.0
7009,9.7809E+12,1.2
8069,9.78091E+12,4.0
429,9.78062E+12,4.6
8769,9.78188E+12,3.8
8664,9.7801E+12,5.0
9125,9.7803E+12,3.5
919,9.7885E+12,3.2
4088,(ISBN10: 0590,2.4
